,longitude,latitude,LCOH,Wind turbines,Solar platforms,Electrolyzers,Desalination equipment,Storage volume,Conversion devices,Reconversion devices,Transport medium,FPSO volume,Distance sea
28,7.680000000000001,54.35,2.648411023793242,45.0,4.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6620.90986419065
29,7.880000000000001,54.35,2.6507183852306917,45.0,4.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6601.905698205976
30,8.08,54.35,2.6607935898903428,45.0,17.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6582.913255702464
31,8.280000000000001,54.35,2.6838589432977207,47.0,14.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6563.932656477468
32,8.48,54.35,2.722727276255387,51.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6544.964021589431
33,8.68,54.35,2.856555597003736,59.0,0.0,24.0,24.0,42593.77100487172,9,5.0,Ammonia,432382.49616233725,6526.0074733750225
34,8.88,54.35,2.860040198477087,59.0,0.0,24.0,24.0,42593.77100487172,9,5.0,Ammonia,432382.49616233725,6507.0631354665375
35,9.08,54.35,3.0158353093970702,69.0,-0.0,25.0,24.0,44368.511463408046,9,5.0,Ammonia,450398.43350243464,6488.131132809474
36,9.280000000000001,54.35,3.138484064244079,75.0,18.0,26.0,25.0,46143.251921944364,9,5.0,Ammonia,468414.370842532,6469.211591680404
37,9.48,54.35,3.2148277328412873,82.0,11.0,26.0,25.0,46143.251921944364,9,5.0,Ammonia,468414.370842532,6450.30463970504
38,9.68,54.35,3.2135641842763962,82.0,2.0,26.0,25.0,46143.251921944364,9,5.0,Ammonia,468414.370842532,6431.410405876548
39,9.88,54.35,3.217513332262886,82.0,2.0,26.0,25.0,46143.251921944364,9,5.0,Ammonia,468414.370842532,6412.529020574139
40,6.08,54.15,2.6421296563006074,45.0,6.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6762.199072208202
41,6.28,54.15,2.6365636904340266,45.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6743.090796234639
42,6.48,54.15,2.6361263674158857,45.0,2.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6723.993325086492
43,6.680000000000001,54.15,2.634048056392454,45.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6704.906769095747
44,6.880000000000001,54.15,2.6338279425713456,45.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6685.831239730702
45,7.08,54.15,2.63433882759485,45.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6666.766849611495
46,7.28,54.15,2.6452676183070065,45.0,17.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6647.713712525836
47,7.48,54.15,2.656872022594298,46.0,15.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6628.671943444957
48,7.680000000000001,54.15,2.6615501786243385,47.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6609.641658539756
49,7.880000000000001,54.15,2.664287276570139,47.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6590.622975197191
50,8.08,54.15,2.6719259603926084,47.0,8.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6571.616012036838
51,8.280000000000001,54.15,2.7022590962501916,49.0,17.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6552.620888927734
52,8.48,54.15,2.7507190059348496,54.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6533.637727005376
53,8.68,54.15,2.8877500627718105,62.0,5.0,24.0,24.0,42593.77100487172,9,5.0,Ammonia,432382.49616233725,6514.666648689013
54,8.88,54.15,2.8915457735574224,62.0,5.0,24.0,24.0,42593.77100487172,9,5.0,Ammonia,432382.49616233725,6495.707777699108
55,9.08,54.15,3.070062913238425,74.0,6.0,25.0,24.0,44368.511463408046,9,5.0,Ammonia,450398.43350243464,6476.761239075094
56,9.280000000000001,54.15,3.1936031436598453,81.0,6.0,26.0,25.0,46143.251921944364,9,5.0,Ammonia,468414.370842532,6457.827159193312
57,9.48,54.15,3.2936245346659816,86.0,3.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6438.905665785224
58,9.68,54.15,3.2909277593092154,89.0,9.0,26.0,25.0,46143.251921944364,9,5.0,Ammonia,468414.370842532,6419.99688795586
59,9.88,54.15,3.295067670387368,89.0,9.0,26.0,25.0,46143.251921944364,9,5.0,Ammonia,468414.370842532,6401.1009562025065
60,6.08,53.95,2.6544846917792104,47.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6751.071837030415
61,6.28,53.95,2.6517889561432484,47.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6731.949013392396
62,6.48,53.95,2.649709040564298,47.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6712.836990239163
63,6.680000000000001,53.95,2.6484379926149604,47.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6693.7358779304695
64,6.880000000000001,53.95,2.648133029441899,47.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6674.645787966927
65,7.08,53.95,2.6597715847563985,48.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6655.566833005614
66,7.28,53.95,2.6814763739212584,49.0,16.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6636.499126875916
67,7.48,53.95,2.6965400120730627,51.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6617.442784595566
68,7.680000000000001,53.95,2.7109383339517668,52.0,1.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6598.397922386896
