,longitude,latitude,LCOH,Wind turbines,Solar platforms,Electrolyzers,Desalination equipment,Storage volume,Conversion devices,Reconversion devices,Transport medium,FPSO volume,Distance sea
60,6.08,53.95,2.7692869703579905,47.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6751.071837030415
61,6.28,53.95,2.7654690752499818,46.0,19.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6731.949013392396
62,6.48,53.95,2.764511319143078,47.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6712.836990239163
63,6.680000000000001,53.95,2.76324027119374,47.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6693.7358779304695
64,6.880000000000001,53.95,2.762935308020679,47.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6674.645787966927
65,7.08,53.95,2.7763962074138604,48.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6655.566833005614
66,7.28,53.95,2.8005671431018824,49.0,16.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6636.499126875916
67,7.48,53.95,2.8186316669665707,51.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6617.442784595566
68,7.680000000000001,53.95,2.834892570576737,52.0,1.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6598.397922386896
69,7.880000000000001,53.95,2.838173991281986,52.0,1.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6579.364657693315
70,8.08,53.95,2.8503050638128986,52.0,15.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6560.343109196008
71,8.280000000000001,53.95,2.8983525293679424,56.0,4.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6541.333396830844
72,8.48,53.95,2.9772891884153894,55.0,3.0,25.0,24.0,44368.511463408046,9,5.0,Ammonia,450398.43350243464,6522.33564180553
73,8.68,53.95,3.1125380836632575,65.0,9.0,25.0,24.0,44368.511463408046,9,5.0,Ammonia,450398.43350243464,6503.34996661697
74,8.88,53.95,3.1166309193220947,65.0,9.0,25.0,24.0,44368.511463408046,9,5.0,Ammonia,450398.43350243464,6484.376495068886
75,9.08,53.95,3.3460214888420854,76.0,3.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6465.4153522896495
76,9.280000000000001,53.95,3.485751767611389,86.0,16.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6446.466664750374
77,9.48,53.95,3.5725565965495973,93.0,5.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6427.530560283235
78,9.68,53.95,3.564690173899607,92.0,6.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6408.607168100047
79,9.88,53.95,3.5689940782604337,92.0,6.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6389.696618811072
80,6.08,53.75,2.764199092495356,47.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6739.969734594186
81,6.28,53.75,2.7595960656040144,46.0,19.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6720.832305111451
82,6.48,53.75,2.757808433624693,47.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6701.7056711209025
83,6.680000000000001,53.75,2.7558707044288027,47.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6682.589943005471
84,6.880000000000001,53.75,2.7553797005993235,47.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6663.485232293434
85,7.08,53.75,2.769253532213769,48.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6644.391651674125
86,7.28,53.75,2.794192120074507,49.0,16.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6625.309315013894
87,7.48,53.75,2.8130842647818377,51.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6606.238337372208
88,7.680000000000001,53.75,2.8300877603010495,52.0,1.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6587.178835018038
89,7.880000000000001,53.75,2.833991813808426,52.0,1.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6568.130925446432
90,8.08,53.75,2.8466342705128476,52.0,15.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6549.094727395299
91,8.280000000000001,53.75,2.895101466478118,56.0,4.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6530.070360862445
92,8.48,53.75,2.974385277626762,55.0,3.0,25.0,24.0,44368.511463408046,9,5.0,Ammonia,450398.43350243464,6511.057947122833
93,8.68,53.75,3.109924419721423,65.0,9.0,25.0,24.0,44368.511463408046,9,5.0,Ammonia,450398.43350243464,6492.057608746055
94,8.88,53.75,3.114262767436578,65.0,9.0,25.0,24.0,44368.511463408046,9,5.0,Ammonia,450398.43350243464,6473.06946961407
95,9.08,53.75,3.34386339675915,76.0,3.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6454.093654939143
96,9.280000000000001,53.75,3.4837753502167152,86.0,16.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6435.130291282073
97,9.48,53.75,3.570738878924611,93.0,5.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6416.179506570626
98,9.68,53.75,3.563012359552578,92.0,6.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6397.241430118238
99,9.88,53.75,3.5674406308164754,92.0,6.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6378.316192642971
100,6.08,53.550000000000004,2.804759334954943,50.0,9.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6728.892940935161
