,longitude,latitude,LCOH,Wind turbines,Solar platforms,Electrolyzers,Desalination equipment,Storage volume,Conversion devices,Reconversion devices,Transport medium,FPSO volume,Distance sea
0,6.08,54.550000000000004,3.4761236845323786,43.0,32.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6784.528239512212
1,6.28,54.550000000000004,3.4746624495316123,43.0,32.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6765.448882388002
2,6.48,54.550000000000004,3.4745672885415257,44.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6746.380336823886
3,6.680000000000001,54.550000000000004,3.4739636904414297,44.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6727.322713082764
4,6.880000000000001,54.550000000000004,8.119035294324469,0.0,3531.0,82.0,79.0,145528.71759997838,9,5.0,Ammonia,1477306.8618879856,6708.276122554637
5,7.08,54.550000000000004,3.470184691351672,43.0,28.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6689.240677771988
6,7.28,54.550000000000004,3.4764411132407735,44.0,2.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6670.216492425294
7,7.48,54.550000000000004,3.4919705785203328,44.0,21.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6651.203681378791
8,7.680000000000001,54.550000000000004,3.4935868192863238,44.0,21.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6632.202360686423
9,7.880000000000001,54.550000000000004,3.4955619616874456,44.0,21.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6613.212647608014
10,8.08,54.550000000000004,3.5070925155221597,45.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6594.2346606256315
11,8.280000000000001,54.550000000000004,3.539963489988978,44.0,4.0,24.0,24.0,42593.77100487172,9,5.0,Ammonia,432382.49616233725,6575.2685194602
12,8.48,54.550000000000004,3.632253196289047,47.0,23.0,24.0,24.0,42593.77100487172,9,5.0,Ammonia,432382.49616233725,6556.314345088303
13,8.68,54.550000000000004,3.8742968793001324,53.0,2.0,26.0,25.0,46143.251921944364,9,5.0,Ammonia,468414.370842532,6537.372259759216
14,8.88,54.550000000000004,3.8774810303734917,53.0,2.0,26.0,25.0,46143.251921944364,9,5.0,Ammonia,468414.370842532,6518.44238701219
15,9.08,54.550000000000004,4.157169800798731,62.0,0.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6499.524851693915
16,9.280000000000001,54.550000000000004,4.35179527442369,65.0,15.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6480.61977997626
17,9.48,54.550000000000004,4.438822319384615,68.0,26.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6461.727299374223
18,9.68,54.550000000000004,4.387098017257501,66.0,19.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6442.847538764135
19,9.88,54.550000000000004,4.3908418666423845,66.0,19.0,29.0,28.0,51467.47329755333,9,5.0,Ammonia,522462.1828628242,6423.980628402086
20,6.08,54.35,3.477700762043359,44.0,10.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6773.351264665047
21,6.28,54.35,8.003671233080384,0.0,3524.0,80.0,77.0,141979.23668290573,9,5.0,Ammonia,1441274.9872077908,6754.257477689186
22,6.48,54.35,3.4724352550290956,44.0,7.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6735.174499229721
23,6.680000000000001,54.35,3.47170060094004,44.0,7.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6716.1024395863315
24,6.880000000000001,54.35,3.4715288643199584,44.0,7.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6697.041410190426
25,7.08,54.35,3.4666553802813374,44.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6677.991523620587
26,7.28,54.35,3.4773995631355894,44.0,13.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6658.952893618197
27,7.48,54.35,3.494126286190995,45.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6639.925635103302
28,7.680000000000001,54.35,3.499055198987247,45.0,4.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6620.90986419065
