,longitude,latitude,LCOH,Wind turbines,Solar platforms,Electrolyzers,Desalination equipment,Storage volume,Conversion devices,Reconversion devices,Transport medium,FPSO volume,Distance sea
43,6.680000000000001,54.15,2.984674933277688,45.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6704.906769095747
44,6.880000000000001,54.15,2.9844548194565794,45.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6685.831239730702
45,7.08,54.15,2.9849657044800844,45.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6666.766849611495
46,7.28,54.15,2.9976007808677534,45.0,17.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6647.713712525836
47,7.48,54.15,3.014471477899854,46.0,15.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6628.671943444957
48,7.680000000000001,54.15,3.0231111199816647,47.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6609.641658539756
49,7.880000000000001,54.15,3.0258482179274644,47.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6590.622975197191
50,8.08,54.15,3.034289859714881,47.0,8.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6571.616012036838
51,8.280000000000001,54.15,3.0748318326588833,46.0,17.0,24.0,24.0,42593.77100487172,9,5.0,Ammonia,432382.49616233725,6552.620888927734
52,8.48,54.15,3.1338644431235574,50.0,2.0,24.0,24.0,42593.77100487172,9,5.0,Ammonia,432382.49616233725,6533.637727005376
53,8.68,54.15,3.3248763637694148,58.0,15.0,25.0,24.0,44368.511463408046,9,5.0,Ammonia,450398.43350243464,6514.666648689013
54,8.88,54.15,3.3286720745550267,58.0,15.0,25.0,24.0,44368.511463408046,9,5.0,Ammonia,450398.43350243464,6495.707777699108
55,9.08,54.15,3.5679293733641386,67.0,4.0,27.0,26.0,47917.99238048069,9,5.0,Ammonia,486430.3081826294,6476.761239075094
56,9.280000000000001,54.15,3.744374023716407,74.0,19.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6457.827159193312
57,9.48,54.15,3.883248022005539,83.0,0.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6438.905665785224
58,9.68,54.15,3.876321552606936,82.0,8.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6419.99688795586
59,9.88,54.15,3.8804614636850885,82.0,8.0,28.0,27.0,49692.73283901701,9,5.0,Ammonia,504446.2455227268,6401.1009562025065
60,6.08,53.95,3.0160456331365357,47.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6751.071837030415
61,6.28,53.95,3.0097255596350934,46.0,19.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6731.949013392396
62,6.48,53.95,3.011269981921624,47.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6712.836990239163
63,6.680000000000001,53.95,3.009998933972286,47.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6693.7358779304695
64,6.880000000000001,53.95,3.009693970799225,47.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6674.645787966927
65,7.08,53.95,3.0267995583497704,48.0,0.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6655.566833005614
66,7.28,53.95,3.0555772956805693,49.0,16.0,23.0,23.0,40819.0305463354,9,5.0,Ammonia,414366.55882223987,6636.499126875916
67,7.48,53.95,3.0783405272783333,48.0,0.0,24.0,24.0,42593.77100487172,9,5.0,Ammonia,432382.49616233725,6617.442784595566
68,7.680000000000001,53.95,3.097633790146983,49.0,0.0,24.0,24.0,42593.77100487172,9,5.0,Ammonia,432382.49616233725,6598.397922386896
69,7.880000000000001,53.95,3.1009152108522327,49.0,0.0,24.0,24.0,42593.77100487172,9,5.0,Ammonia,432382.49616233725,6579.364657693315
